year,fips,month,temp
2009,04013,Jan,55.7
2010,04013,Jan,54.2
2011,04013,Jan,52.3
2012,04013,Jan,55.4
2013,04013,Jan,50
2014,04013,Jan,56.5
2015,04013,Jan,55.1
2016,04013,Jan,51.7
2017,04013,Jan,52
2018,04013,Jan,58.4
2019,04013,Jan,52.8
2020,04013,Jan,53.5
2021,04013,Jan,53.2
2022,04013,Jan,54
2023,04013,Jan,50
1895,04015,Jan,40.7
1896,04015,Jan,46
1897,04015,Jan,43.5
1898,04015,Jan,37.3
1899,04015,Jan,43.1
1900,04015,Jan,47.6
1901,04015,Jan,42.1
1902,04015,Jan,43.8
1903,04015,Jan,43.7
1904,04015,Jan,39.2
1905,04015,Jan,44.6
1906,04015,Jan,41.8
1907,04015,Jan,42.4
1908,04015,Jan,45.3
1909,04015,Jan,46.3
1910,04015,Jan,40.7
1911,04015,Jan,45.9
1912,04015,Jan,43.6
1913,04015,Jan,37
1914,04015,Jan,44.2
1915,04015,Jan,40.9
1916,04015,Jan,40.4
1917,04015,Jan,35.5
1918,04015,Jan,41.8
1919,04015,Jan,41.6
1920,04015,Jan,44.2
1921,04015,Jan,42.5
1922,04015,Jan,38.2
1923,04015,Jan,46.6
1924,04015,Jan,39.6
1925,04015,Jan,39.4
1926,04015,Jan,41.1
1927,04015,Jan,45.4
1928,04015,Jan,44.4
1929,04015,Jan,40
1930,04015,Jan,39.1
1931,04015,Jan,42.6
1932,04015,Jan,36.4
1933,04015,Jan,37.4
1934,04015,Jan,44.6
1935,04015,Jan,43.8
1936,04015,Jan,43.7
1937,04015,Jan,27.3
1938,04015,Jan,45.5
1939,04015,Jan,42.6
1940,04015,Jan,44.9
1941,04015,Jan,43.6
1942,04015,Jan,42.7
1943,04015,Jan,43
1944,04015,Jan,40.8
1945,04015,Jan,43
1946,04015,Jan,41.2
1947,04015,Jan,40.1
1948,04015,Jan,43.2
1949,04015,Jan,30.3
1950,04015,Jan,39.3
1951,04015,Jan,42.2
1952,04015,Jan,39.9
1953,04015,Jan,47.7
1954,04015,Jan,43.6
1955,04015,Jan,38.3
1956,04015,Jan,47
1957,04015,Jan,41.9
1958,04015,Jan,44
1959,04015,Jan,44.6
1960,04015,Jan,38
1961,04015,Jan,44.3
1962,04015,Jan,41.7
1963,04015,Jan,39.3
1964,04015,Jan,39.5
1965,04015,Jan,45.4
1966,04015,Jan,39.9
1967,04015,Jan,42.6
1968,04015,Jan,42.5
1969,04015,Jan,45.8
1970,04015,Jan,42.7
1971,04015,Jan,42.8
1972,04015,Jan,41.7
1973,04015,Jan,38.2
1974,04015,Jan,39.8
1975,04015,Jan,41.6
1976,04015,Jan,44.8
1977,04015,Jan,42.2
1978,04015,Jan,44.5
1979,04015,Jan,36.7
1980,04015,Jan,46.2
1981,04015,Jan,48.1
1982,04015,Jan,41.9
1983,04015,Jan,44.7
1984,04015,Jan,44.7
1985,04015,Jan,41.9
1986,04015,Jan,49.6
1987,04015,Jan,41.6
1988,04015,Jan,42.4
1989,04015,Jan,40.8
1990,04015,Jan,42.5
1991,04015,Jan,42.4
1992,04015,Jan,42.8
1993,04015,Jan,43.3
1994,04015,Jan,45.5
1995,04015,Jan,43.2
1996,04015,Jan,45.8
1997,04015,Jan,43.8
1998,04015,Jan,45.5
1999,04015,Jan,47.2
2000,04015,Jan,47.4
2001,04015,Jan,42.4
2002,04015,Jan,43.4
2003,04015,Jan,51.5
2004,04015,Jan,43.8
2005,04015,Jan,45.8
2006,04015,Jan,45.8
2007,04015,Jan,41
2008,04015,Jan,41
2009,04015,Jan,46.9
2010,04015,Jan,44.8
2011,04015,Jan,44.3
2012,04015,Jan,47.1
2013,04015,Jan,40.8
2014,04015,Jan,49.4
2015,04015,Jan,47.7
2016,04015,Jan,43.7
2017,04015,Jan,42.9
2018,04015,Jan,50.1
2019,04015,Jan,44.5
2020,04015,Jan,45.6
2021,04015,Jan,44.6
2022,04015,Jan,45.7
2023,04015,Jan,41.2
1895,04017,Jan,31
1896,04017,Jan,34
1897,04017,Jan,29.8
1898,04017,Jan,22.8
1899,04017,Jan,22.6
1900,04017,Jan,36.2
1901,04017,Jan,31.8
1902,04017,Jan,32.9
1903,04017,Jan,31.6
1904,04017,Jan,27.6
1905,04017,Jan,33.3
1906,04017,Jan,26.6
1907,04017,Jan,34.6
1908,04017,Jan,33.5
1909,04017,Jan,36.8
1910,04017,Jan,30.8
1911,04017,Jan,36.9
1912,04017,Jan,30.5
1913,04017,Jan,25.8
1914,04017,Jan,34.8
1915,04017,Jan,27.4
1916,04017,Jan,31
1917,04017,Jan,26.1
1918,04017,Jan,27.2
1919,04017,Jan,17.6
1920,04017,Jan,29.8
1921,04017,Jan,33.8
1922,04017,Jan,28
1923,04017,Jan,34.9
1924,04017,Jan,27.7
1925,04017,Jan,23.7
1926,04017,Jan,29.8
1927,04017,Jan,34.7
1928,04017,Jan,32.1
1929,04017,Jan,29.6
1930,04017,Jan,28.1
1931,04017,Jan,27.9
1932,04017,Jan,24.2
1933,04017,Jan,21.2
1934,04017,Jan,33.5
1935,04017,Jan,32.7
1936,04017,Jan,32.1
1937,04017,Jan,15.1
1938,04017,Jan,33.5
1939,04017,Jan,31.6
1940,04017,Jan,32.2
1941,04017,Jan,32.7
1942,04017,Jan,29.6
1943,04017,Jan,33.5
1944,04017,Jan,28.3
1945,04017,Jan,31.1
1946,04017,Jan,27.4
1947,04017,Jan,27.6
1948,04017,Jan,30.8
1949,04017,Jan,23.1
1950,04017,Jan,31.5
1951,04017,Jan,31.3
1952,04017,Jan,32.1
1953,04017,Jan,35.9
1954,04017,Jan,33.2
1955,04017,Jan,27.5
1956,04017,Jan,37.1
1957,04017,Jan,34.2
1958,04017,Jan,31.2
1959,04017,Jan,32.6
1960,04017,Jan,25
1961,04017,Jan,29.8
1962,04017,Jan,26.4
1963,04017,Jan,25.2
1964,04017,Jan,27.5
1965,04017,Jan,33.4
1966,04017,Jan,27.8
1967,04017,Jan,29.6
1968,04017,Jan,24.3
1969,04017,Jan,35
1970,04017,Jan,31.2
1971,04017,Jan,30.4
1972,04017,Jan,32.6
1973,04017,Jan,26.2
1974,04017,Jan,29.1
1975,04017,Jan,28.4
1976,04017,Jan,30.7
1977,04017,Jan,27.2
1978,04017,Jan,33.8
1979,04017,Jan,26.3
1980,04017,Jan,34.1
1981,04017,Jan,36
1982,04017,Jan,30.2
1983,04017,Jan,32.4
1984,04017,Jan,31.2
1985,04017,Jan,30.7
1986,04017,Jan,37.9
1987,04017,Jan,28.8
1988,04017,Jan,28.5
1989,04017,Jan,29
1990,04017,Jan,31
1991,04017,Jan,29.8
1992,04017,Jan,25.8
1993,04017,Jan,34.8
1994,04017,Jan,33
1995,04017,Jan,32.8
1996,04017,Jan,34.6
1997,04017,Jan,31
1998,04017,Jan,34.8
1999,04017,Jan,36.2
2000,04017,Jan,36.5
2001,04017,Jan,30.4
2002,04017,Jan,32.6
2003,04017,Jan,38.2
2004,04017,Jan,32.2
2005,04017,Jan,37.3
2006,04017,Jan,34
2007,04017,Jan,28.3
2008,04017,Jan,28.4
2009,04017,Jan,34.8
2010,04017,Jan,29.9
2011,04017,Jan,29.7
2012,04017,Jan,35.4
2013,04017,Jan,26.7
2014,04017,Jan,35.3
2015,04017,Jan,35.2
2016,04017,Jan,31.7
2017,04017,Jan,33.4
2018,04017,Jan,36.4
2019,04017,Jan,31.3
2020,04017,Jan,34
2021,04017,Jan,31.5
2022,04017,Jan,33.3
2023,04017,Jan,31.4
1895,04019,Jan,49.8
1896,04019,Jan,54.2
1897,04019,Jan,50.3
1898,04019,Jan,44.4
1899,04019,Jan,48
1900,04019,Jan,52.7
1901,04019,Jan,51.1
1902,04019,Jan,49.8
1903,04019,Jan,49.5
1904,04019,Jan,46.1
1905,04019,Jan,50.6
1906,04019,Jan,48.4
1907,04019,Jan,49.7
1908,04019,Jan,51.2
1909,04019,Jan,53.9
1910,04019,Jan,50.1
1911,04019,Jan,54.4
1912,04019,Jan,51.5
1913,04019,Jan,45.2
1914,04019,Jan,53.2
1915,04019,Jan,47.9
1916,04019,Jan,49.2
1917,04019,Jan,47.2
1918,04019,Jan,47.8
1919,04019,Jan,47.5
1920,04019,Jan,49.8
1921,04019,Jan,49.6
1922,04019,Jan,47.3
1923,04019,Jan,53.5
1924,04019,Jan,47.5
1925,04019,Jan,46.6
1926,04019,Jan,45.5
1927,04019,Jan,52.9
1928,04019,Jan,49.6
1929,04019,Jan,46.7
1930,04019,Jan,47.8
1931,04019,Jan,48.4
1932,04019,Jan,42.7
1933,04019,Jan,46.3
1934,04019,Jan,49
1935,04019,Jan,50.6
1936,04019,Jan,48.6
1937,04019,Jan,40.1
1938,04019,Jan,51.4
1939,04019,Jan,48.9
1940,04019,Jan,52
1941,04019,Jan,51.2
1942,04019,Jan,50.7
1943,04019,Jan,50.6
1944,04019,Jan,47.8
1945,04019,Jan,48.5
1946,04019,Jan,47.3
1947,04019,Jan,47
1948,04019,Jan,49.7
1949,04019,Jan,41.2
1950,04019,Jan,48.5
1951,04019,Jan,49.3
1952,04019,Jan,49.2
1953,04019,Jan,52.9
1954,04019,Jan,51.3
1955,04019,Jan,45
1956,04019,Jan,54
1957,04019,Jan,52.1
1958,04019,Jan,49.5
1959,04019,Jan,52.8
1960,04019,Jan,45.6
1961,04019,Jan,51.9
1962,04019,Jan,48.2
1963,04019,Jan,47
1964,04019,Jan,46
1965,04019,Jan,51.5
1966,04019,Jan,46.2
1967,04019,Jan,49.8
1968,04019,Jan,50.2
1969,04019,Jan,53.6
1970,04019,Jan,49.4
1971,04019,Jan,49.9
1972,04019,Jan,50
1973,04019,Jan,46.6
1974,04019,Jan,49.6
1975,04019,Jan,49.8
1976,04019,Jan,51.1
1977,04019,Jan,49
1978,04019,Jan,51.1
1979,04019,Jan,45.2
1980,04019,Jan,52.1
1981,04019,Jan,54
1982,04019,Jan,49.9
1983,04019,Jan,51.1
1984,04019,Jan,50.5
1985,04019,Jan,48.2
1986,04019,Jan,56.4
1987,04019,Jan,49.2
1988,04019,Jan,49.8
1989,04019,Jan,48.2
1990,04019,Jan,49.6
1991,04019,Jan,49.7
1992,04019,Jan,49.2
1993,04019,Jan,52.5
1994,04019,Jan,51.8
1995,04019,Jan,50.2
1996,04019,Jan,53.3
1997,04019,Jan,51.1
1998,04019,Jan,52
1999,04019,Jan,53.4
2000,04019,Jan,54.7
2001,04019,Jan,49
2002,04019,Jan,51
2003,04019,Jan,57.3
2004,04019,Jan,51.7
2005,04019,Jan,52.8
2006,04019,Jan,53.3
2007,04019,Jan,47.2
2008,04019,Jan,50
2009,04019,Jan,54
2010,04019,Jan,52
2011,04019,Jan,50.6
2012,04019,Jan,53.8
2013,04019,Jan,48
2014,04019,Jan,55.5
2015,04019,Jan,53.4
2016,04019,Jan,50.3
2017,04019,Jan,50.3
2018,04019,Jan,56.9
2019,04019,Jan,51.7
2020,04019,Jan,52.2
2021,04019,Jan,51.5
2022,04019,Jan,51.8
2023,04019,Jan,48.9
1895,04021,Jan,49.9
1896,04021,Jan,53.4
1897,04021,Jan,50.1
1898,04021,Jan,44.2
1899,04021,Jan,47.6
1900,04021,Jan,52.9
1901,04021,Jan,50.3
1902,04021,Jan,49.6
1903,04021,Jan,49.2
1904,04021,Jan,44.9
1905,04021,Jan,51.4
1906,04021,Jan,47.2
1907,04021,Jan,50.3
1908,04021,Jan,51.2
1909,04021,Jan,53.2
1910,04021,Jan,49.7
1911,04021,Jan,53.8
1912,04021,Jan,50.3
1913,04021,Jan,45
1914,04021,Jan,53.1
1915,04021,Jan,47.9
1916,04021,Jan,49.9
1917,04021,Jan,48.1
1918,04021,Jan,47.9
1919,04021,Jan,47.6
1920,04021,Jan,50.1
1921,04021,Jan,50.1
1922,04021,Jan,47.2
1923,04021,Jan,52.9
1924,04021,Jan,46.9
1925,04021,Jan,46.9
1926,04021,Jan,45.7
1927,04021,Jan,52.7
1928,04021,Jan,49.3
1929,04021,Jan,47.1
1930,04021,Jan,48
1931,04021,Jan,49
1932,04021,Jan,42.6
1933,04021,Jan,45.8
1934,04021,Jan,49.7
1935,04021,Jan,50.7
1936,04021,Jan,48.1
1937,04021,Jan,40.3
1938,04021,Jan,51.3
1939,04021,Jan,49
1940,04021,Jan,52.6
1941,04021,Jan,51.5
1942,04021,Jan,50.4
1943,04021,Jan,50.2
1944,04021,Jan,47.5
1945,04021,Jan,48.4
1946,04021,Jan,47.3
1947,04021,Jan,46.5
1948,04021,Jan,48.9
1949,04021,Jan,42
1950,04021,Jan,47.9
1951,04021,Jan,49.2
1952,04021,Jan,48.9
1953,04021,Jan,51.9
1954,04021,Jan,50.6
1955,04021,Jan,45.7
1956,04021,Jan,54.3
1957,04021,Jan,51.8
1958,04021,Jan,49.7
1959,04021,Jan,52.1
1960,04021,Jan,45.6
1961,04021,Jan,52
1962,04021,Jan,48
1963,04021,Jan,46.7
1964,04021,Jan,45.6
1965,04021,Jan,51.6
1966,04021,Jan,46.6
1967,04021,Jan,48.8
1968,04021,Jan,50.2
1969,04021,Jan,53.3
1970,04021,Jan,49.3
1971,04021,Jan,49.5
1972,04021,Jan,48.7
1973,04021,Jan,46.7
1974,04021,Jan,50
1975,04021,Jan,48.9
1976,04021,Jan,50.5
1977,04021,Jan,49.6
1978,04021,Jan,51.5
1979,04021,Jan,46.5
1980,04021,Jan,52.7
1981,04021,Jan,54.3
1982,04021,Jan,50
1983,04021,Jan,51.2
1984,04021,Jan,50.5
1985,04021,Jan,49.1
1986,04021,Jan,55.8
1987,04021,Jan,49.2
1988,04021,Jan,49.3
1989,04021,Jan,48.7
1990,04021,Jan,49.9
1991,04021,Jan,49.6
1992,04021,Jan,49.6
1993,04021,Jan,52.8
1994,04021,Jan,51.1
1995,04021,Jan,50
1996,04021,Jan,52.8
1997,04021,Jan,51
1998,04021,Jan,52.1
1999,04021,Jan,53.3
2000,04021,Jan,54.1
2001,04021,Jan,48.8
2002,04021,Jan,50.7
2003,04021,Jan,56.9
2004,04021,Jan,52
2005,04021,Jan,53.1
2006,04021,Jan,53
2007,04021,Jan,47.9
2008,04021,Jan,49.6
2009,04021,Jan,53.5
2010,04021,Jan,51.9
2011,04021,Jan,49.8
2012,04021,Jan,53.4
2013,04021,Jan,48.2
2014,04021,Jan,54.4
2015,04021,Jan,52.8
2016,04021,Jan,50.1
2017,04021,Jan,50.8
2018,04021,Jan,56.4
2019,04021,Jan,50.9
2020,04021,Jan,51.5
2021,04021,Jan,52
2022,04021,Jan,52.1
2023,04021,Jan,49
1895,04023,Jan,44
1896,04023,Jan,48.4
1897,04023,Jan,43.8
1898,04023,Jan,38.6
1899,04023,Jan,42.4
1900,04023,Jan,46.6
1901,04023,Jan,47.4
1902,04023,Jan,44.1
1903,04023,Jan,44.6
1904,04023,Jan,42
1905,04023,Jan,46.4
1906,04023,Jan,43.8
1907,04023,Jan,45.8
1908,04023,Jan,44.6
1909,04023,Jan,49.3
1910,04023,Jan,46.2
1911,04023,Jan,49.6
1912,04023,Jan,45.5
1913,04023,Jan,39.6
1914,04023,Jan,48.4
1915,04023,Jan,41.7
1916,04023,Jan,44.1
1917,04023,Jan,43
1918,04023,Jan,40.9
1919,04023,Jan,40.2
1920,04023,Jan,43.7
1921,04023,Jan,44.8
1922,04023,Jan,41.9
1923,04023,Jan,47.8
1924,04023,Jan,40.6
1925,04023,Jan,41
1926,04023,Jan,39.2
1927,04023,Jan,49.3
1928,04023,Jan,44.8
1929,04023,Jan,41.6
1930,04023,Jan,42.3
1931,04023,Jan,41.6
1932,04023,Jan,38.1
1933,04023,Jan,40.5
1934,04023,Jan,42.6
1935,04023,Jan,46.2
1936,04023,Jan,43.7
1937,04023,Jan,35.3
1938,04023,Jan,46.2
1939,04023,Jan,43
1940,04023,Jan,45
1941,04023,Jan,44.2
1942,04023,Jan,44.9
1943,04023,Jan,44
1944,04023,Jan,41.7
1945,04023,Jan,43.7
1946,04023,Jan,40.7
1947,04023,Jan,41.1
1948,04023,Jan,44.3
1949,04023,Jan,36.2
1950,04023,Jan,44.6
1951,04023,Jan,43
1952,04023,Jan,45.9
1953,04023,Jan,47.5
1954,04023,Jan,46.7
1955,04023,Jan,39.9
1956,04023,Jan,48.5
1957,04023,Jan,46.8
1958,04023,Jan,43
1959,04023,Jan,47.5
1960,04023,Jan,40.9
1961,04023,Jan,46.4
1962,04023,Jan,43.6
1963,04023,Jan,43
1964,04023,Jan,40.9
1965,04023,Jan,47.2
1966,04023,Jan,41.1
1967,04023,Jan,45.1
1968,04023,Jan,45.1
1969,04023,Jan,48.8
1970,04023,Jan,43.9
1971,04023,Jan,45.4
1972,04023,Jan,44.8
1973,04023,Jan,41.6
1974,04023,Jan,44.8
1975,04023,Jan,45
1976,04023,Jan,45.5
1977,04023,Jan,44
1978,04023,Jan,46.6
1979,04023,Jan,41.7
1980,04023,Jan,47.3
1981,04023,Jan,47.8
1982,04023,Jan,45.9
1983,04023,Jan,45.1
1984,04023,Jan,45.4
1985,04023,Jan,43.2
1986,04023,Jan,50.4
1987,04023,Jan,44
1988,04023,Jan,44.7
1989,04023,Jan,43.2
1990,04023,Jan,44.4
1991,04023,Jan,44.4
1992,04023,Jan,43
1993,04023,Jan,48
1994,04023,Jan,46.4
1995,04023,Jan,45.5
1996,04023,Jan,47.8
1997,04023,Jan,45.5
1998,04023,Jan,46.3
1999,04023,Jan,48.2
2000,04023,Jan,49.4
2001,04023,Jan,43
2002,04023,Jan,46
2003,04023,Jan,51.3
2004,04023,Jan,46.5
2005,04023,Jan,48.1
2006,04023,Jan,47.8
2007,04023,Jan,41.4
2008,04023,Jan,45.1
2009,04023,Jan,48.9
2010,04023,Jan,46.2
2011,04023,Jan,45.3
2012,04023,Jan,48.9
2013,04023,Jan,42.1
2014,04023,Jan,49.3
2015,04023,Jan,47.7
2016,04023,Jan,45.3
2017,04023,Jan,45.6
2018,04023,Jan,50.4
2019,04023,Jan,45.7
2020,04023,Jan,47.4
2021,04023,Jan,45.7
2022,04023,Jan,46.6
2023,04023,Jan,43.6
1895,04025,Jan,40.1
1896,04025,Jan,45.2
1897,04025,Jan,43
1898,04025,Jan,36.5
1899,04025,Jan,39
1900,04025,Jan,45.7
1901,04025,Jan,41
1902,04025,Jan,40.9
1903,04025,Jan,41
1904,04025,Jan,37.6
1905,04025,Jan,43.5
1906,04025,Jan,39.6
1907,04025,Jan,39.2
1908,04025,Jan,42.6
1909,04025,Jan,44.7
1910,04025,Jan,40.1
1911,04025,Jan,44.6
1912,04025,Jan,43.4
1913,04025,Jan,36
1914,04025,Jan,43.9
1915,04025,Jan,37.9
1916,04025,Jan,38.1
1917,04025,Jan,35.6
1918,04025,Jan,39.2
1919,04025,Jan,39.2
1920,04025,Jan,42.6
1921,04025,Jan,40.8
1922,04025,Jan,37.4
1923,04025,Jan,44.2
1924,04025,Jan,38
1925,04025,Jan,38.7
1926,04025,Jan,38.7
1927,04025,Jan,44.6
1928,04025,Jan,42.4
1929,04025,Jan,37.7
1930,04025,Jan,38
1931,04025,Jan,41.2
1932,04025,Jan,34.8
1933,04025,Jan,36
1934,04025,Jan,43.3
1935,04025,Jan,41.6
1936,04025,Jan,41.5
1937,04025,Jan,27.6
1938,04025,Jan,43.9
1939,04025,Jan,40.1
1940,04025,Jan,43.2
1941,04025,Jan,41.4
1942,04025,Jan,41.3
1943,04025,Jan,42.4
1944,04025,Jan,39.6
1945,04025,Jan,40.2
1946,04025,Jan,39.2
1947,04025,Jan,38.6
1948,04025,Jan,42.5
1949,04025,Jan,29.9
1950,04025,Jan,38.4
1951,04025,Jan,40.4
1952,04025,Jan,39.2
1953,04025,Jan,45.8
1954,04025,Jan,41.8
1955,04025,Jan,36.6
1956,04025,Jan,45.3
1957,04025,Jan,41.4
1958,04025,Jan,41.9
1959,04025,Jan,43.3
1960,04025,Jan,36
1961,04025,Jan,44.1
1962,04025,Jan,40.1
1963,04025,Jan,38.6
1964,04025,Jan,38.1
1965,04025,Jan,43.8
1966,04025,Jan,38.2
1967,04025,Jan,41.8
1968,04025,Jan,39.2
1969,04025,Jan,45.1
1970,04025,Jan,40.7
1971,04025,Jan,41.7
1972,04025,Jan,40.9
1973,04025,Jan,38.2
1974,04025,Jan,40.1
1975,04025,Jan,40.6
1976,04025,Jan,43
1977,04025,Jan,40.5
1978,04025,Jan,43.3
1979,04025,Jan,36.2
1980,04025,Jan,44.3
1981,04025,Jan,46
1982,04025,Jan,40.9
1983,04025,Jan,43.1
1984,04025,Jan,43.8
1985,04025,Jan,40.5
1986,04025,Jan,48.3
1987,04025,Jan,40.2
1988,04025,Jan,41.5
1989,04025,Jan,40.4
1990,04025,Jan,40.6
1991,04025,Jan,41.8
1992,04025,Jan,41.4
1993,04025,Jan,42.9
1994,04025,Jan,44.2
1995,04025,Jan,41.7
1996,04025,Jan,44
1997,04025,Jan,42
1998,04025,Jan,43.6
1999,04025,Jan,45.8
2000,04025,Jan,45.7
2001,04025,Jan,40.3
2002,04025,Jan,42.6
2003,04025,Jan,49.8
2004,04025,Jan,43.2
2005,04025,Jan,44.4
2006,04025,Jan,44.6
2007,04025,Jan,39.9
2008,04025,Jan,40
2009,04025,Jan,46.1
2010,04025,Jan,43.6
2011,04025,Jan,43
2012,04025,Jan,45.6
2013,04025,Jan,39.5
2014,04025,Jan,47.7
2015,04025,Jan,45.8
2016,04025,Jan,42.6
2017,04025,Jan,41.8
2018,04025,Jan,48.3
2019,04025,Jan,43.5
2020,04025,Jan,44.3
2021,04025,Jan,43.2
2022,04025,Jan,44.6
2023,04025,Jan,40.2
1895,04027,Jan,53.5
1896,04027,Jan,58.3
1897,04027,Jan,55.2
1898,04027,Jan,49.4
1899,04027,Jan,53.9
1900,04027,Jan,55.9
1901,04027,Jan,52.4
1902,04027,Jan,53
1903,04027,Jan,53.1
1904,04027,Jan,51.1
1905,04027,Jan,55.3
1906,04027,Jan,52.2
1907,04027,Jan,53.2
1908,04027,Jan,54.3
1909,04027,Jan,57.4
1910,04027,Jan,51.1
1911,04027,Jan,56
1912,04027,Jan,53.8
1913,04027,Jan,48.1
1914,04027,Jan,55.4
1915,04027,Jan,51.6
1916,04027,Jan,51.8
1917,04027,Jan,49.8
1918,04027,Jan,51.9
1919,04027,Jan,51.6
1920,04027,Jan,53.4
1921,04027,Jan,51
1922,04027,Jan,48.1
1923,04027,Jan,54.5
1924,04027,Jan,49.3
1925,04027,Jan,50
1926,04027,Jan,49.2
1927,04027,Jan,54
1928,04027,Jan,52.7
1929,04027,Jan,49.8
1930,04027,Jan,51.8
1931,04027,Jan,51.5
1932,04027,Jan,47.7
1933,04027,Jan,48.9
1934,04027,Jan,53.4
1935,04027,Jan,52.8
1936,04027,Jan,52.1
1937,04027,Jan,42.7
1938,04027,Jan,54.5
1939,04027,Jan,52.2
1940,04027,Jan,55.6
1941,04027,Jan,53.1
1942,04027,Jan,53.1
1943,04027,Jan,53.6
1944,04027,Jan,50.9
1945,04027,Jan,51.1
1946,04027,Jan,52.1
1947,04027,Jan,49.8
1948,04027,Jan,52.8
1949,04027,Jan,44
1950,04027,Jan,49.7
1951,04027,Jan,52.5
1952,04027,Jan,50.1
1953,04027,Jan,57.7
1954,04027,Jan,53.4
1955,04027,Jan,49.3
1956,04027,Jan,56.9
1957,04027,Jan,53.6
1958,04027,Jan,54.9
1959,04027,Jan,56.3
1960,04027,Jan,49.7
1961,04027,Jan,55.9
1962,04027,Jan,53.4
1963,04027,Jan,50
1964,04027,Jan,49
1965,04027,Jan,54.8
1966,04027,Jan,50
1967,04027,Jan,52.4
1968,04027,Jan,53.1
1969,04027,Jan,57.2
1970,04027,Jan,53.1
1971,04027,Jan,53
1972,04027,Jan,51.5
1973,04027,Jan,51.2
1974,04027,Jan,53.3
1975,04027,Jan,53.1
1976,04027,Jan,54.3
1977,04027,Jan,53.5
1978,04027,Jan,54.5
1979,04027,Jan,49.2
1980,04027,Jan,56.6
1981,04027,Jan,58.2
1982,04027,Jan,53.2
1983,04027,Jan,55.5
1984,04027,Jan,56.4
1985,04027,Jan,53.1
1986,04027,Jan,59.8
1987,04027,Jan,52.7
1988,04027,Jan,53.4
1989,04027,Jan,52.1
1990,04027,Jan,52.8
1991,04027,Jan,53.9
1992,04027,Jan,54.5
1993,04027,Jan,54.8
1994,04027,Jan,55.3
1995,04027,Jan,54.7
1996,04027,Jan,56.2
1997,04027,Jan,56.1
1998,04027,Jan,55.2
1999,04027,Jan,56.2
2000,04027,Jan,57.4
2001,04027,Jan,52.7
2002,04027,Jan,53.8
2003,04027,Jan,61.1
2004,04027,Jan,55.4
2005,04027,Jan,55.7
2006,04027,Jan,55
2007,04027,Jan,51.1
2008,04027,Jan,52.7
2009,04027,Jan,57.6
2010,04027,Jan,56.1
2011,04027,Jan,54.7
2012,04027,Jan,57.1
2013,04027,Jan,52
2014,04027,Jan,59.1
2015,04027,Jan,57.1
2016,04027,Jan,53.8
2017,04027,Jan,54.3
2018,04027,Jan,59.7
2019,04027,Jan,54.4
2020,04027,Jan,55.5
2021,04027,Jan,55
2022,04027,Jan,56.1
2023,04027,Jan,53
1895,04001,Feb,30.8
1896,04001,Feb,33.4
1897,04001,Feb,30.6
1898,04001,Feb,35.5
1899,04001,Feb,31.3
1900,04001,Feb,35.1
1901,04001,Feb,36.8
1902,04001,Feb,36.2
1903,04001,Feb,28
1904,04001,Feb,40.1
1905,04001,Feb,35.7
1906,04001,Feb,38.7
1907,04001,Feb,40.7
1908,04001,Feb,34.4
1909,04001,Feb,33.6
1910,04001,Feb,33.8
1911,04001,Feb,35.4
1912,04001,Feb,34.4
1913,04001,Feb,30.4
1914,04001,Feb,34.4
1915,04001,Feb,33
1916,04001,Feb,38.5
1917,04001,Feb,32.4
1918,04001,Feb,35.6
1919,04001,Feb,28
1920,04001,Feb,38
1921,04001,Feb,35.6
1922,04001,Feb,32
1923,04001,Feb,32.2
1924,04001,Feb,36.7
1925,04001,Feb,36.9
1926,04001,Feb,37.7
1927,04001,Feb,39.3
1928,04001,Feb,33.1
1929,04001,Feb,29.8
1930,04001,Feb,37.3
1931,04001,Feb,36.3
1932,04001,Feb,36.2
1933,04001,Feb,24.1
1934,04001,Feb,39.6
1935,04001,Feb,35.5
1936,04001,Feb,34.8
1937,04001,Feb,31.4
1938,04001,Feb,35.2
1939,04001,Feb,24.9
1940,04001,Feb,34.3
1941,04001,Feb,37.3
1942,04001,Feb,29.9
1943,04001,Feb,37.6
1944,04001,Feb,33.7
1945,04001,Feb,37.2
1946,04001,Feb,33.3
1947,04001,Feb,37.8
1948,04001,Feb,31.8
1949,04001,Feb,29.1
1950,04001,Feb,37.3
1951,04001,Feb,34.1
1952,04001,Feb,32.1
1953,04001,Feb,32.2
1954,04001,Feb,38.8
1955,04001,Feb,26.8
1956,04001,Feb,28.8
1957,04001,Feb,41
1958,04001,Feb,37.9
1959,04001,Feb,33.5
1960,04001,Feb,29.9
1961,04001,Feb,35.7
1962,04001,Feb,35.2
1963,04001,Feb,37.1
1964,04001,Feb,27.6
1965,04001,Feb,31.4
1966,04001,Feb,28.5
1967,04001,Feb,35.7
1968,04001,Feb,38.3
1969,04001,Feb,33.5
1970,04001,Feb,37.8
1971,04001,Feb,33
1972,04001,Feb,36.2
1973,04001,Feb,33.4
1974,04001,Feb,30.2
1975,04001,Feb,32.1
1976,04001,Feb,38.5
1977,04001,Feb,34.8
1978,04001,Feb,34
1979,04001,Feb,31.3
1980,04001,Feb,37.2
1981,04001,Feb,36.4
1982,04001,Feb,33.7
1983,04001,Feb,35.3
1984,04001,Feb,32.6
1985,04001,Feb,31.4
1986,04001,Feb,37.8
1987,04001,Feb,33.7
1988,04001,Feb,35.9
1989,04001,Feb,35
1990,04001,Feb,32.5
1991,04001,Feb,36.8
