year,fips,month,temp
2006,06011,Apr,5.39
2007,06011,Apr,1.39
2008,06011,Apr,0.25
2009,06011,Apr,0.42
2010,06011,Apr,4.24
2011,06011,Apr,0.84
2012,06011,Apr,2.7
2013,06011,Apr,0.82
2014,06011,Apr,1.34
2015,06011,Apr,1.78
2016,06011,Apr,0.79
2017,06011,Apr,2.48
2018,06011,Apr,2.82
2019,06011,Apr,0.43
2020,06011,Apr,0.77
2021,06011,Apr,0.15
2022,06011,Apr,0.57
2023,06011,Apr,0.49
1895,06013,Apr,1.33
1896,06013,Apr,4.36
1897,06013,Apr,0.35
1898,06013,Apr,0.18
1899,06013,Apr,0.47
1900,06013,Apr,1.43
1901,06013,Apr,2.08
1902,06013,Apr,1.43
1903,06013,Apr,0.56
1904,06013,Apr,1.57
1905,06013,Apr,0.97
1906,06013,Apr,1.06
1907,06013,Apr,0.51
1908,06013,Apr,0.24
1909,06013,Apr,0
1910,06013,Apr,0.2
1911,06013,Apr,1.09
1912,06013,Apr,1.63
1913,06013,Apr,0.43
1914,06013,Apr,0.96
1915,06013,Apr,0.65
1916,06013,Apr,0.09
1917,06013,Apr,0.39
1918,06013,Apr,0.6
1919,06013,Apr,0.09
1920,06013,Apr,1.65
1921,06013,Apr,0.45
1922,06013,Apr,0.45
1923,06013,Apr,3.01
1924,06013,Apr,0.16
1925,06013,Apr,2.26
1926,06013,Apr,3.79
1927,06013,Apr,1.95
1928,06013,Apr,1.37
1929,06013,Apr,0.97
1930,06013,Apr,1.2
1931,06013,Apr,0.3
1932,06013,Apr,0.58
1933,06013,Apr,0.05
1934,06013,Apr,0.34
1935,06013,Apr,3.58
1936,06013,Apr,1.29
1937,06013,Apr,0.59
1938,06013,Apr,1.38
1939,06013,Apr,0.29
1940,06013,Apr,0.65
1941,06013,Apr,3.58
1942,06013,Apr,3.59
1943,06013,Apr,1.34
1944,06013,Apr,1.48
1945,06013,Apr,0.24
1946,06013,Apr,0.07
1947,06013,Apr,0.32
1948,06013,Apr,2.93
1949,06013,Apr,0.01
1950,06013,Apr,1.04
1951,06013,Apr,0.78
1952,06013,Apr,1.44
1953,06013,Apr,2.05
1954,06013,Apr,1.33
1955,06013,Apr,1.76
1956,06013,Apr,1.65
1957,06013,Apr,1.34
1958,06013,Apr,5.12
1959,06013,Apr,0.34
1960,06013,Apr,0.91
1961,06013,Apr,0.98
1962,06013,Apr,0.25
1963,06013,Apr,4.09
1964,06013,Apr,0.23
1965,06013,Apr,2.89
1966,06013,Apr,0.46
1967,06013,Apr,4.49
1968,06013,Apr,0.43
1969,06013,Apr,1.5
1970,06013,Apr,0.23
1971,06013,Apr,0.93
1972,06013,Apr,1.01
1973,06013,Apr,0.18
1974,06013,Apr,2.22
1975,06013,Apr,1.59
1976,06013,Apr,0.75
1977,06013,Apr,0.2
1978,06013,Apr,2.78
1979,06013,Apr,1.01
1980,06013,Apr,1.34
1981,06013,Apr,0.4
1982,06013,Apr,3.35
1983,06013,Apr,3.48
1984,06013,Apr,0.63
1985,06013,Apr,0.19
1986,06013,Apr,0.76
1987,06013,Apr,0.19
1988,06013,Apr,1.92
1989,06013,Apr,0.48
1990,06013,Apr,0.38
1991,06013,Apr,0.43
1992,06013,Apr,0.45
1993,06013,Apr,0.69
1994,06013,Apr,1.18
1995,06013,Apr,1.19
1996,06013,Apr,1.72
1997,06013,Apr,0.26
1998,06013,Apr,1.69
1999,06013,Apr,1.64
2000,06013,Apr,1.25
2001,06013,Apr,1.23
2002,06013,Apr,0.21
2003,06013,Apr,3.08
2004,06013,Apr,0.18
2005,06013,Apr,1.55
2006,06013,Apr,4.02
2007,06013,Apr,1.18
2008,06013,Apr,0.07
2009,06013,Apr,0.66
2010,06013,Apr,3.1
2011,06013,Apr,0.32
2012,06013,Apr,2.64
2013,06013,Apr,0.78
2014,06013,Apr,1.72
2015,06013,Apr,1.09
2016,06013,Apr,1.65
2017,06013,Apr,2.57
2018,06013,Apr,2.39
2019,06013,Apr,0.39
2020,06013,Apr,1.18
2021,06013,Apr,0.06
2022,06013,Apr,1.18
2023,06013,Apr,0.13
1895,06015,Apr,4.64
1896,06015,Apr,13.04
1897,06015,Apr,3
1898,06015,Apr,3.48
1899,06015,Apr,3.1
1900,06015,Apr,6.25
1901,06015,Apr,6.51
1902,06015,Apr,10.33
1903,06015,Apr,2.73
1904,06015,Apr,7.47
1905,06015,Apr,1.92
1906,06015,Apr,3.94
1907,06015,Apr,6.27
1908,06015,Apr,2.77
1909,06015,Apr,0.6
1910,06015,Apr,2.12
1911,06015,Apr,6.7
1912,06015,Apr,11.67
1913,06015,Apr,7.18
1914,06015,Apr,8.65
1915,06015,Apr,4.06
1916,06015,Apr,5.27
1917,06015,Apr,9.43
1918,06015,Apr,2.89
1919,06015,Apr,8.6
1920,06015,Apr,5.65
1921,06015,Apr,3.37
1922,06015,Apr,4.43
1923,06015,Apr,6.88
1924,06015,Apr,1.05
1925,06015,Apr,11.4
1926,06015,Apr,3.06
1927,06015,Apr,6.4
1928,06015,Apr,11.78
1929,06015,Apr,8.09
1930,06015,Apr,5.75
1931,06015,Apr,3.45
1932,06015,Apr,9.85
1933,06015,Apr,1.48
1934,06015,Apr,4.17
1935,06015,Apr,8.07
1936,06015,Apr,4.08
1937,06015,Apr,12.49
1938,06015,Apr,5.67
1939,06015,Apr,0.59
1940,06015,Apr,3.28
1941,06015,Apr,7.51
1942,06015,Apr,7.21
1943,06015,Apr,7.73
1944,06015,Apr,7.81
1945,06015,Apr,4.89
1946,06015,Apr,2.05
1947,06015,Apr,3.12
1948,06015,Apr,15.8
1949,06015,Apr,1.71
1950,06015,Apr,4.17
1951,06015,Apr,2.84
1952,06015,Apr,2.58
1953,06015,Apr,7.66
1954,06015,Apr,6.46
1955,06015,Apr,9.96
1956,06015,Apr,0.63
1957,06015,Apr,2.97
1958,06015,Apr,6.77
1959,06015,Apr,1.14
1960,06015,Apr,6.64
1961,06015,Apr,4.72
1962,06015,Apr,3.58
1963,06015,Apr,15.95
1964,06015,Apr,1.29
1965,06015,Apr,9.25
1966,06015,Apr,3.08
1967,06015,Apr,8.36
1968,06015,Apr,0.97
1969,06015,Apr,5.33
1970,06015,Apr,4.17
1971,06015,Apr,7.28
1972,06015,Apr,7.6
1973,06015,Apr,1.93
1974,06015,Apr,6.11
1975,06015,Apr,5.57
1976,06015,Apr,3.99
1977,06015,Apr,1.45
1978,06015,Apr,9.49
1979,06015,Apr,6.16
1980,06015,Apr,6.09
1981,06015,Apr,2.81
1982,06015,Apr,14.2
1983,06015,Apr,6.35
1984,06015,Apr,6.46
1985,06015,Apr,1.19
1986,06015,Apr,3.54
1987,06015,Apr,1.32
1988,06015,Apr,5.07
1989,06015,Apr,4.44
1990,06015,Apr,2.96
1991,06015,Apr,4.8
1992,06015,Apr,8.92
1993,06015,Apr,14.07
1994,06015,Apr,3.95
1995,06015,Apr,10.62
1996,06015,Apr,10.89
1997,06015,Apr,6.72
1998,06015,Apr,4.33
1999,06015,Apr,3.03
2000,06015,Apr,4.34
2001,06015,Apr,3.99
2002,06015,Apr,4.16
2003,06015,Apr,15.21
2004,06015,Apr,6.1
2005,06015,Apr,10.23
2006,06015,Apr,6.62
2007,06015,Apr,5.25
2008,06015,Apr,3.49
2009,06015,Apr,1.48
2010,06015,Apr,12.22
2011,06015,Apr,8.06
2012,06015,Apr,8.86
2013,06015,Apr,4.01
2014,06015,Apr,2.91
2015,06015,Apr,4.36
2016,06015,Apr,4.37
2017,06015,Apr,11.46
2018,06015,Apr,7.41
2019,06015,Apr,10.27
2020,06015,Apr,2.9
2021,06015,Apr,1.25
2022,06015,Apr,9.27
2023,06015,Apr,6.49
1895,06017,Apr,3.72
1896,06017,Apr,13.1
1897,06017,Apr,1.52
1898,06017,Apr,0.99
1899,06017,Apr,1.56
1900,06017,Apr,5.01
1901,06017,Apr,6.08
1902,06017,Apr,3.56
1903,06017,Apr,1.81
1904,06017,Apr,3.86
1905,06017,Apr,2.82
1906,06017,Apr,4.53
1907,06017,Apr,1.8
1908,06017,Apr,0.92
1909,06017,Apr,0.26
1910,06017,Apr,1.44
1911,06017,Apr,4.07
1912,06017,Apr,5.04
1913,06017,Apr,2.44
1914,06017,Apr,3.88
1915,06017,Apr,2.56
1916,06017,Apr,0.78
1917,06017,Apr,3.2
1918,06017,Apr,1.64
1919,06017,Apr,1.37
1920,06017,Apr,5.8
1921,06017,Apr,0.78
1922,06017,Apr,1.8
1923,06017,Apr,8.49
1924,06017,Apr,1.36
1925,06017,Apr,6.21
1926,06017,Apr,6.94
1927,06017,Apr,6.25
1928,06017,Apr,3.98
1929,06017,Apr,4.35
1930,06017,Apr,3.76
1931,06017,Apr,2.55
1932,06017,Apr,3.41
1933,06017,Apr,0.67
1934,06017,Apr,0.88
1935,06017,Apr,12.62
1936,06017,Apr,2.84
1937,06017,Apr,3.27
1938,06017,Apr,3.68
1939,06017,Apr,0.74
1940,06017,Apr,1.62
1941,06017,Apr,6.11
1942,06017,Apr,7.79
1943,06017,Apr,3.47
1944,06017,Apr,4.45
1945,06017,Apr,1.52
1946,06017,Apr,0.39
1947,06017,Apr,2.08
1948,06017,Apr,10.41
1949,06017,Apr,0.47
1950,06017,Apr,4.67
1951,06017,Apr,3.18
1952,06017,Apr,2.5
1953,06017,Apr,6.23
1954,06017,Apr,3.67
1955,06017,Apr,5.57
1956,06017,Apr,3.6
1957,06017,Apr,3.34
1958,06017,Apr,9.3
1959,06017,Apr,1.96
1960,06017,Apr,2.95
1961,06017,Apr,2.87
1962,06017,Apr,1.82
1963,06017,Apr,10.47
1964,06017,Apr,1.69
1965,06017,Apr,6.86
1966,06017,Apr,2.04
1967,06017,Apr,10.21
1968,06017,Apr,0.73
1969,06017,Apr,4.49
1970,06017,Apr,2.29
1971,06017,Apr,2.17
1972,06017,Apr,4.25
1973,06017,Apr,1.34
1974,06017,Apr,4.58
1975,06017,Apr,4.93
1976,06017,Apr,2.18
1977,06017,Apr,0.39
1978,06017,Apr,8.01
1979,06017,Apr,3.25
1980,06017,Apr,3.25
1981,06017,Apr,1.84
1982,06017,Apr,8.52
1983,06017,Apr,7.45
1984,06017,Apr,2.97
1985,06017,Apr,0.66
1986,06017,Apr,1.76
1987,06017,Apr,0.73
1988,06017,Apr,3.81
1989,06017,Apr,2.3
1990,06017,Apr,2.61
1991,06017,Apr,1.75
1992,06017,Apr,1.36
1993,06017,Apr,2.59
1994,06017,Apr,2.89
1995,06017,Apr,7.09
1996,06017,Apr,5.03
1997,06017,Apr,1.79
1998,06017,Apr,4.8
1999,06017,Apr,4.17
2000,06017,Apr,2.53
2001,06017,Apr,5.09
2002,06017,Apr,2.01
2003,06017,Apr,9.85
2004,06017,Apr,0.79
2005,06017,Apr,3.29
2006,06017,Apr,11.66
2007,06017,Apr,3.12
2008,06017,Apr,0.37
2009,06017,Apr,1.93
2010,06017,Apr,7.44
2011,06017,Apr,2.63
2012,06017,Apr,5.92
2013,06017,Apr,1.85
2014,06017,Apr,2.63
2015,06017,Apr,3.41
2016,06017,Apr,3.9
2017,06017,Apr,7.45
2018,06017,Apr,4.76
2019,06017,Apr,2.81
2020,06017,Apr,3.9
2021,06017,Apr,0.66
2022,06017,Apr,5.93
2023,06017,Apr,0.72
1895,06019,Apr,1.65
1896,06019,Apr,3.84
1897,06019,Apr,0.18
1898,06019,Apr,0.33
1899,06019,Apr,1.05
1900,06019,Apr,2.86
1901,06019,Apr,2.82
1902,06019,Apr,2.13
1903,06019,Apr,1.1
1904,06019,Apr,2.91
1905,06019,Apr,0.87
1906,06019,Apr,3.24
1907,06019,Apr,1.1
1908,06019,Apr,0.81
1909,06019,Apr,0.15
1910,06019,Apr,0.57
1911,06019,Apr,1.87
1912,06019,Apr,3.46
1913,06019,Apr,1.54
1914,06019,Apr,1.7
1915,06019,Apr,2.47
1916,06019,Apr,0.73
1917,06019,Apr,0.86
1918,06019,Apr,0.14
1919,06019,Apr,0.14
1920,06019,Apr,2.08
1921,06019,Apr,0.39
1922,06019,Apr,0.48
1923,06019,Apr,4.83
1924,06019,Apr,0.98
1925,06019,Apr,2.39
1926,06019,Apr,3.92
1927,06019,Apr,1.91
1928,06019,Apr,1.02
1929,06019,Apr,1.97
1930,06019,Apr,1.08
1931,06019,Apr,1.63
1932,06019,Apr,0.88
1933,06019,Apr,0.55
1934,06019,Apr,0.05
1935,06019,Apr,5.43
1936,06019,Apr,1.4
1937,06019,Apr,1.1
1938,06019,Apr,2.43
1939,06019,Apr,1.1
1940,06019,Apr,0.95
1941,06019,Apr,4.35
1942,06019,Apr,3.11
1943,06019,Apr,1.91
1944,06019,Apr,2.12
1945,06019,Apr,0.59
1946,06019,Apr,0.24
1947,06019,Apr,0.7
1948,06019,Apr,4.36
1949,06019,Apr,0.18
1950,06019,Apr,1.67
1951,06019,Apr,2.1
1952,06019,Apr,2.69
1953,06019,Apr,1.98
1954,06019,Apr,1.03
1955,06019,Apr,2.22
1956,06019,Apr,3.1
1957,06019,Apr,2.19
1958,06019,Apr,4.56
1959,06019,Apr,0.6
1960,06019,Apr,1.61
1961,06019,Apr,0.72
1962,06019,Apr,0.21
1963,06019,Apr,4.66
1964,06019,Apr,1.3
1965,06019,Apr,3.93
1966,06019,Apr,0.62
1967,06019,Apr,6.27
1968,06019,Apr,0.79
1969,06019,Apr,2.16
1970,06019,Apr,0.68
1971,06019,Apr,1.03
1972,06019,Apr,0.65
1973,06019,Apr,0.48
1974,06019,Apr,1.71
1975,06019,Apr,2.44
1976,06019,Apr,1.91
1977,06019,Apr,0.11
1978,06019,Apr,4.37
1979,06019,Apr,0.31
1980,06019,Apr,1.28
1981,06019,Apr,1.44
1982,06019,Apr,4.96
1983,06019,Apr,2.56
1984,06019,Apr,0.8
1985,06019,Apr,0.26
1986,06019,Apr,1.27
1987,06019,Apr,0.66
1988,06019,Apr,2.77
1989,06019,Apr,0.43
1990,06019,Apr,1.21
1991,06019,Apr,0.34
1992,06019,Apr,0.23
1993,06019,Apr,0.53
1994,06019,Apr,1.6
1995,06019,Apr,1.86
1996,06019,Apr,2.31
1997,06019,Apr,0.16
1998,06019,Apr,2.47
1999,06019,Apr,2.11
2000,06019,Apr,1.79
2001,06019,Apr,2.9
2002,06019,Apr,0.87
2003,06019,Apr,3.18
2004,06019,Apr,0.43
2005,06019,Apr,1.42
2006,06019,Apr,5.39
2007,06019,Apr,0.85
2008,06019,Apr,0.02
2009,06019,Apr,0.76
2010,06019,Apr,3.75
2011,06019,Apr,0.78
2012,06019,Apr,2.63
2013,06019,Apr,0.42
2014,06019,Apr,1.51
2015,06019,Apr,1.01
2016,06019,Apr,1.94
2017,06019,Apr,3.01
2018,06019,Apr,1.71
2019,06019,Apr,0.63
2020,06019,Apr,2.76
2021,06019,Apr,0.18
2022,06019,Apr,0.89
2023,06019,Apr,0.03
1895,06021,Apr,1.15
1896,06021,Apr,5.66
1897,06021,Apr,0.93
1898,06021,Apr,0.58
1899,06021,Apr,0.65
1900,06021,Apr,2.16
1901,06021,Apr,2.4
1902,06021,Apr,3.1
1903,06021,Apr,0.32
1904,06021,Apr,2.46
1905,06021,Apr,0.92
1906,06021,Apr,1.72
1907,06021,Apr,1.13
1908,06021,Apr,0.28
1909,06021,Apr,0.01
1910,06021,Apr,0.29
1911,06021,Apr,1.24
1912,06021,Apr,2.42
1913,06021,Apr,1.25
1914,06021,Apr,1.8
1915,06021,Apr,1.04
1916,06021,Apr,0.07
1917,06021,Apr,0.94
1918,06021,Apr,0.72
1919,06021,Apr,0.46
1920,06021,Apr,1.78
1921,06021,Apr,0.44
1922,06021,Apr,0.31
1923,06021,Apr,3.99
1924,06021,Apr,0.4
1925,06021,Apr,2.55
1926,06021,Apr,6.47
1927,06021,Apr,1.49
1928,06021,Apr,1.08
1929,06021,Apr,0.53
1930,06021,Apr,1.17
1931,06021,Apr,0.78
1932,06021,Apr,1.13
1933,06021,Apr,0.28
1934,06021,Apr,1.14
1935,06021,Apr,4.56
1936,06021,Apr,2.47
1937,06021,Apr,0.83
1938,06021,Apr,2.12
1939,06021,Apr,0.09
1940,06021,Apr,1.39
1941,06021,Apr,5.49
1942,06021,Apr,5.82
1943,06021,Apr,2.51
1944,06021,Apr,3.03
1945,06021,Apr,0.1
1946,06021,Apr,0.33
1947,06021,Apr,0.46
1948,06021,Apr,6.88
1949,06021,Apr,0.02
1950,06021,Apr,0.55
1951,06021,Apr,0.87
1952,06021,Apr,1.29
1953,06021,Apr,2.43
1954,06021,Apr,2.45
1955,06021,Apr,3.76
1956,06021,Apr,2.25
1957,06021,Apr,1.96
1958,06021,Apr,3.54
1959,06021,Apr,0.73
1960,06021,Apr,1.74
1961,06021,Apr,0.73
1962,06021,Apr,0.31
1963,06021,Apr,4.84
1964,06021,Apr,0.24
1965,06021,Apr,5.21
1966,06021,Apr,0.51
1967,06021,Apr,5.05
1968,06021,Apr,0.47
1969,06021,Apr,1.19
1970,06021,Apr,0.32
1971,06021,Apr,0.45
1972,06021,Apr,1.19
1973,06021,Apr,0.14
1974,06021,Apr,1.61
1975,06021,Apr,1.25
1976,06021,Apr,2.03
1977,06021,Apr,0.18
1978,06021,Apr,3.52
1979,06021,Apr,2.03
1980,06021,Apr,1.49
1981,06021,Apr,1.54
1982,06021,Apr,2.28
1983,06021,Apr,4.81
1984,06021,Apr,0.95
1985,06021,Apr,0.42
1986,06021,Apr,1.25
1987,06021,Apr,0.09
1988,06021,Apr,2.05
1989,06021,Apr,0.98
1990,06021,Apr,0.21
1991,06021,Apr,0.97
1992,06021,Apr,1.02
1993,06021,Apr,1.22
1994,06021,Apr,2.07
1995,06021,Apr,1.46
1996,06021,Apr,1.95
1997,06021,Apr,0.46
1998,06021,Apr,3.37
1999,06021,Apr,1.91
2000,06021,Apr,2.53
2001,06021,Apr,1.19
2002,06021,Apr,0.32
2003,06021,Apr,4.09
2004,06021,Apr,0.38
2005,06021,Apr,1.64
2006,06021,Apr,6.75
2007,06021,Apr,1.49
2008,06021,Apr,0.26
2009,06021,Apr,0.39
2010,06021,Apr,5.09
2011,06021,Apr,0.41
2012,06021,Apr,2.05
2013,06021,Apr,1.06
2014,06021,Apr,1.36
2015,06021,Apr,1.7
2016,06021,Apr,0.88
2017,06021,Apr,2.67
2018,06021,Apr,3.33
2019,06021,Apr,0.49
2020,06021,Apr,0.62
2021,06021,Apr,0.26
2022,06021,Apr,0.79
2023,06021,Apr,0.66
1895,06023,Apr,2.89
1896,06023,Apr,14.31
1897,06023,Apr,2.32
1898,06023,Apr,2.62
1899,06023,Apr,1.69
1900,06023,Apr,5.78
1901,06023,Apr,6.11
1902,06023,Apr,8.02
1903,06023,Apr,1.6
1904,06023,Apr,6.19
1905,06023,Apr,2.51
1906,06023,Apr,3.22
1907,06023,Apr,5.2
1908,06023,Apr,1.44
1909,06023,Apr,0.1
1910,06023,Apr,2.14
1911,06023,Apr,4.78
1912,06023,Apr,8.38
1913,06023,Apr,4.87
1914,06023,Apr,6.56
1915,06023,Apr,3.38
1916,06023,Apr,2.37
1917,06023,Apr,6.54
1918,06023,Apr,2.64
1919,06023,Apr,6.01
1920,06023,Apr,6.24
1921,06023,Apr,1.36
1922,06023,Apr,1.95
1923,06023,Apr,7.76
1924,06023,Apr,0.44
1925,06023,Apr,12.23
1926,06023,Apr,3.33
1927,06023,Apr,5.36
1928,06023,Apr,8.26
1929,06023,Apr,4.38
1930,06023,Apr,5.11
1931,06023,Apr,1.7
1932,06023,Apr,6.16
1933,06023,Apr,1.01
1934,06023,Apr,2.63
1935,06023,Apr,8.22
1936,06023,Apr,4.03
1937,06023,Apr,7.31
1938,06023,Apr,4.16
1939,06023,Apr,0.28
1940,06023,Apr,1.85
1941,06023,Apr,6.57
1942,06023,Apr,7.8
1943,06023,Apr,5.42
1944,06023,Apr,5.81
1945,06023,Apr,2.7
1946,06023,Apr,0.81
1947,06023,Apr,2.18
1948,06023,Apr,13.32
1949,06023,Apr,0.8
1950,06023,Apr,3.35
1951,06023,Apr,3.16
1952,06023,Apr,2.19
1953,06023,Apr,6.28
1954,06023,Apr,5.75
1955,06023,Apr,8.4
1956,06023,Apr,1.02
1957,06023,Apr,3.37
1958,06023,Apr,6.83
1959,06023,Apr,0.56
1960,06023,Apr,3.71
1961,06023,Apr,4.27
1962,06023,Apr,2.64
1963,06023,Apr,14.55
1964,06023,Apr,0.87
1965,06023,Apr,8.47
1966,06023,Apr,2.37
1967,06023,Apr,6.84
1968,06023,Apr,0.5
1969,06023,Apr,4.36
1970,06023,Apr,2.33
1971,06023,Apr,4.6
1972,06023,Apr,4.93
1973,06023,Apr,1.47
1974,06023,Apr,5.24
1975,06023,Apr,4.68
1976,06023,Apr,4.16
1977,06023,Apr,1.02
1978,06023,Apr,7.7
1979,06023,Apr,5.06
1980,06023,Apr,5.05
1981,06023,Apr,1.6
1982,06023,Apr,10.7
1983,06023,Apr,7.18
1984,06023,Apr,5.09
1985,06023,Apr,0.61
1986,06023,Apr,1.95
1987,06023,Apr,1.22
1988,06023,Apr,3.45
1989,06023,Apr,3.49
1990,06023,Apr,1.74
1991,06023,Apr,3.14
1992,06023,Apr,4.35
1993,06023,Apr,8.78
1994,06023,Apr,3.74
1995,06023,Apr,9.36
1996,06023,Apr,7.21
1997,06023,Apr,4.54
1998,06023,Apr,3.78
1999,06023,Apr,3.34
2000,06023,Apr,3.8
2001,06023,Apr,3.21
2002,06023,Apr,2.78
2003,06023,Apr,14.94
2004,06023,Apr,2.61
2005,06023,Apr,7.45
2006,06023,Apr,6.48
2007,06023,Apr,4.16
2008,06023,Apr,2.83
2009,06023,Apr,1.16
2010,06023,Apr,10.51
2011,06023,Apr,5.47
2012,06023,Apr,5.81
2013,06023,Apr,2.86
2014,06023,Apr,1.93
2015,06023,Apr,3.29
2016,06023,Apr,3.52
2017,06023,Apr,8.43
2018,06023,Apr,6.23
2019,06023,Apr,4.03
2020,06023,Apr,2.59
2021,06023,Apr,0.91
2022,06023,Apr,6.66
2023,06023,Apr,3.35
1895,06025,Apr,0.02
1896,06025,Apr,0.03
1897,06025,Apr,0.01
1898,06025,Apr,0.03
1899,06025,Apr,0.01
1900,06025,Apr,0.31
1901,06025,Apr,0.02
1902,06025,Apr,0.01
1903,06025,Apr,0.06
1904,06025,Apr,0.05
1905,06025,Apr,0.25
1906,06025,Apr,0.45
1907,06025,Apr,0.01
1908,06025,Apr,0.04
1909,06025,Apr,0
1910,06025,Apr,0.03
1911,06025,Apr,0.04
1912,06025,Apr,0.09
1913,06025,Apr,0.12
1914,06025,Apr,0.13
1915,06025,Apr,0.28
1916,06025,Apr,0
1917,06025,Apr,0.19
1918,06025,Apr,0
1919,06025,Apr,0.01
1920,06025,Apr,0.04
1921,06025,Apr,0.01
1922,06025,Apr,0.02
1923,06025,Apr,0.25
1924,06025,Apr,0.23
1925,06025,Apr,0.16
1926,06025,Apr,0.46
1927,06025,Apr,0.05
1928,06025,Apr,0
1929,06025,Apr,0.02
1930,06025,Apr,0.04
1931,06025,Apr,0.46
1932,06025,Apr,0.01
1933,06025,Apr,0.45
1934,06025,Apr,0
1935,06025,Apr,0.02
1936,06025,Apr,0.01
1937,06025,Apr,0.01
1938,06025,Apr,0.01
1939,06025,Apr,0.13
1940,06025,Apr,0.1
1941,06025,Apr,0.37
1942,06025,Apr,0.19
1943,06025,Apr,0.05
1944,06025,Apr,0.02
1945,06025,Apr,0.07
1946,06025,Apr,0.01
1947,06025,Apr,0.03
1948,06025,Apr,0
1949,06025,Apr,0.01
1950,06025,Apr,0
1951,06025,Apr,0.31
1952,06025,Apr,0.28
1953,06025,Apr,0.01
1954,06025,Apr,0
1955,06025,Apr,0.01
1956,06025,Apr,0.03
1957,06025,Apr,0.04
1958,06025,Apr,0.34
1959,06025,Apr,0
1960,06025,Apr,0
1961,06025,Apr,0
1962,06025,Apr,0
1963,06025,Apr,0.01
1964,06025,Apr,0.04
1965,06025,Apr,0.5
1966,06025,Apr,0
1967,06025,Apr,0.02
1968,06025,Apr,0.05
1969,06025,Apr,0.01
1970,06025,Apr,0
1971,06025,Apr,0.17
1972,06025,Apr,0
1973,06025,Apr,0
1974,06025,Apr,0
1975,06025,Apr,0.45
1976,06025,Apr,0.39
1977,06025,Apr,0
1978,06025,Apr,0.13
1979,06025,Apr,0
1980,06025,Apr,0.25
1981,06025,Apr,0
1982,06025,Apr,0.01
1983,06025,Apr,0.03
1984,06025,Apr,0.11
1985,06025,Apr,0.01
1986,06025,Apr,0.02
1987,06025,Apr,0
1988,06025,Apr,0.36
1989,06025,Apr,0
1990,06025,Apr,0.04
1991,06025,Apr,0
1992,06025,Apr,0.24
1993,06025,Apr,0
1994,06025,Apr,0.05
1995,06025,Apr,0.2
1996,06025,Apr,0
1997,06025,Apr,0.06
1998,06025,Apr,0.01
1999,06025,Apr,0.34
2000,06025,Apr,0
2001,06025,Apr,0.02
2002,06025,Apr,0.01
2003,06025,Apr,0.02
2004,06025,Apr,0.36
2005,06025,Apr,0.07
2006,06025,Apr,0.01
2007,06025,Apr,0.09
2008,06025,Apr,0
2009,06025,Apr,0
2010,06025,Apr,0.14
2011,06025,Apr,0.02
2012,06025,Apr,0.08
2013,06025,Apr,0
2014,06025,Apr,0.01
2015,06025,Apr,0.02
2016,06025,Apr,0.26
2017,06025,Apr,0
2018,06025,Apr,0.03
2019,06025,Apr,0.07
2020,06025,Apr,0.38
2021,06025,Apr,0.01
2022,06025,Apr,0
2023,06025,Apr,0
1895,06027,Apr,0.34
1896,06027,Apr,0.51
1897,06027,Apr,0.05
1898,06027,Apr,0.14
1899,06027,Apr,0.11
1900,06027,Apr,0.76
1901,06027,Apr,0.5
1902,06027,Apr,0.52
1903,06027,Apr,0.31
1904,06027,Apr,1.02
1905,06027,Apr,0.17
1906,06027,Apr,0.86
1907,06027,Apr,0.21
1908,06027,Apr,0.25
1909,06027,Apr,0.06
1910,06027,Apr,0.07
1911,06027,Apr,0.3
1912,06027,Apr,0.71
1913,06027,Apr,0.22
1914,06027,Apr,0.9
1915,06027,Apr,0.92
1916,06027,Apr,0.21
1917,06027,Apr,0.41
1918,06027,Apr,0.2
1919,06027,Apr,0.18
1920,06027,Apr,0.26
1921,06027,Apr,0.05
1922,06027,Apr,0.17
1923,06027,Apr,0.81
1924,06027,Apr,0.21
1925,06027,Apr,0.97
1926,06027,Apr,1.19
1927,06027,Apr,0.38
1928,06027,Apr,0.08
1929,06027,Apr,0.62
1930,06027,Apr,0.31
1931,06027,Apr,0.95
1932,06027,Apr,0.06
1933,06027,Apr,0.09
1934,06027,Apr,0.02
1935,06027,Apr,0.76
1936,06027,Apr,0.28
1937,06027,Apr,0.21
1938,06027,Apr,0.26
1939,06027,Apr,0.96
1940,06027,Apr,0.65
1941,06027,Apr,1.66
1942,06027,Apr,0.78
1943,06027,Apr,1.01
1944,06027,Apr,0.39
1945,06027,Apr,0.08
1946,06027,Apr,0.09
1947,06027,Apr,0.43
1948,06027,Apr,0.4
1949,06027,Apr,0.05
1950,06027,Apr,0.08
1951,06027,Apr,0.53
1952,06027,Apr,1.3
1953,06027,Apr,0.41
1954,06027,Apr,0.05
1955,06027,Apr,0.36
1956,06027,Apr,1.53
1957,06027,Apr,0.73
1958,06027,Apr,1.44
1959,06027,Apr,0.02
1960,06027,Apr,0.1
1961,06027,Apr,0.1
1962,06027,Apr,0
1963,06027,Apr,0.39
1964,06027,Apr,0.23
1965,06027,Apr,1.65
1966,06027,Apr,0.02
1967,06027,Apr,0.87
1968,06027,Apr,0.21
1969,06027,Apr,0.16
1970,06027,Apr,0.11
1971,06027,Apr,0.06
1972,06027,Apr,0.12
1973,06027,Apr,0.13
1974,06027,Apr,0.31
1975,06027,Apr,0.47
1976,06027,Apr,0.47
1977,06027,Apr,0.02
